nb_pret;jour_pret;annee_pret;type_lecteur;date_pub;indice;titre;ppn;num;mois_pret;id_lecteur
1;Mercredi;2019;M1;2009;658;Contrôle interne des risques;PPN133193330;126676;6;person_85
1;Lundi;2017;PU;2014;658;Finance d'entreprise;PPN178963704;352191;3;person_120
1;Lundi;2018;M2;2015;616;Hématologie;PPN18825692X;360427;6;person_119
1;Vendredi;2016;EC;2012;658;Responsabilité sociale de l'entreprise et gouvernance mondiale;PPN164084371;325516;6;person_53
1;Mardi;2019;M2;2007;658;Décisions et stratégies marketing;PPN118125664;96233;1;person_237
1;Samedi;2019;LE;2003;370;Histoire générale de l'enseignement et de l'éducation en France;PPN07459852X;127947;3;person_126
1;Mercredi;2015;L2;2012;657;DCG 9;PPN16397067X;339207;12;person_799
1;Dimanche;2016;DO;2009;658;Luxury attitude;PPN135599261;126053;11;person_502
1;Mardi;2015;LE;2013;658;Strategor;PPN17046220X;337197;10;person_362
1;Samedi;2018;M1;2016;577;Écologie;PPN195451198;404268;2;person_1992
1;Jeudi;2017;L1;2016;658;Le^guide du créateur et du repreneur d'entreprise 2016;PPN191983780;405904;2;person_1993
1;Mercredi;2016;LC;2012;420;Harrap's grammaire anglaise;PPN158709896;342611;3;person_407
1;Lundi;2018;L1;2018;618;Interruption volontaire de grossesse médicamenteuse;PPN223884189;417199;5;person_1994
1;Jeudi;2015;LE;2011;420;Vocabulaire et grammaire pour le nouveau TOEIC®;PPN156017377;313394;11;person_498
1;Dimanche;2017;M2;2013;658;Gestion des compétences et GPEC;PPN168996391;337180;4;person_366
1;Mercredi;2017;M1;2011;158;L'ergonomie des objets et des environnements physiques et numériques;PPN150729723;309146;6;person_1995
1;Jeudi;2017;M2;2004;658;Le^prix de l'excellence;PPN079152899;62482;9;person_1498
1;Jeudi;2018;M1;2013;193;Essais philosophiques;PPN174149352;397718;6;person_1996
1;Vendredi;2019;M1;2015;616;Nutrition;PPN188545441;394790;2;person_1997
1;Lundi;2019;LC;2011;616;Imagerie aux ECN;PPN157804267;311997;3;person_968
1;Mardi;2018;EC;2017;657;L'essentiel des normes comptables internationales IFRS;PPN203931548;410573;11;person_192
1;Lundi;2016;M1;1995;658;Distribution;PPN003684989;128297;2;person_1903
1;Mardi;2019;L2;2012;915;Géopolitique de l'Asie;PPN162128207;325871;4;person_1998
1;Dimanche;2015;M1;2014;616;Cardiologie, pathologies vasculaires;PPN180465996;352759;1;person_90
1;Lundi;2015;DO;2010;658;La^responsabilité sociale d'entreprise;PPN14648987X;268762;1;person_1999
1;Lundi;2015;L1;2013;610;QCM de biostatistiques;PPN17182816X;335283;9;person_2000
1;Vendredi;2018;L2;2011;658;Systèmes d'information et management des organisations;PPN155464906;308378;4;person_2001
1;Vendredi;2018;LE;2013;658;Méthode de conduite du changement;PPN171183223;395108;4;person_1166
1;Mercredi;2015;L1;2014;616;Gériatrie;PPN181662590;352194;3;person_90
1;Mardi;2015;M2;2012;658;Marketing international;PPN161246192;316374;9;person_2002
1;Mardi;2016;M1;2016;658;Principes de marketing;PPN193458209;401479;10;person_729
1;Lundi;2015;M2;2009;658;Décryptage de la norme ISO 9001 version 2008 et applications;PPN132971690;126415;8;person_1969
1;Lundi;2015;L1;2010;658;Business made in China;PPN146877128;270940;4;person_2003
1;Vendredi;2017;M1;2016;657;DSCG 4;PPN195564022;403827;6;person_2004
1;Samedi;2017;L3;2010;421;DCG 12;PPN145314685;266999;3;person_102
1;Samedi;2016;LE;1999;930;Comment l'homme ?;PPN048576840;62162;3;person_1892
1;Vendredi;2019;L1;2011;420;Se perfectionner en anglais;PPN156010119;336359;7;person_1148
1;Lundi;2016;M2;2015;616;Référentiel de médecine vasculaire et de chirurgie vasculaire;PPN187904987;395084;1;person_232
1;Mercredi;2019;M2;2016;616;Parasitoses et mycoses des régions tempérées et tropicales;PPN195400372;404399;1;person_172
1;Vendredi;2015;M1;2013;616;Endocrinologie, diabétologie;PPN16827731X;331746;2;person_190
1;Dimanche;2018;L2;2013;420;Le^guide officiel du test TOEFL®;PPN167933086;330402;10;person_2005
1;Mercredi;2016;L2;2011;658;Comportements organisationnels;PPN153479701;309302;3;person_2006
1;Mercredi;2016;L3;2012;658;Entrepreneuriat;PPN163648662;327692;11;person_165
1;Samedi;2016;M2;2012;658;L'infotechnocratie;PPN162538448;324000;1;person_2007
1;Vendredi;2019;L2;2018;658;La^transformation digitale des entreprises;PPN228540240;422166;2;person_138
1;Dimanche;2017;M2;2013;616;Médecine interne;PPN170713989;338276;2;person_2008
1;Dimanche;2019;LE;2016;657;Comptabilité générale;PPN194987809;403119;4;person_589
1;Dimanche;2015;L1;2011;610;Manuel d'anatomie;PPN156213303;307020;3;person_1758
1;Dimanche;2015;M1;2012;158;Tous racistes ?;PPN161768644;315993;11;person_313
1;Vendredi;2015;M2;2013;616;Gynécologie, obstétrique;PPN172299896;336433;10;person_28
1;Mercredi;2016;DO;1988;398;Barricades mystérieuses et pièges à pensée;PPN002439387;96542;1;person_57
1;Dimanche;2019;M2;2004;658;Le^management des hauts potentiels;PPN080623069;59767;2;person_1056
1;Jeudi;2017;L3;2005;658;Entreprises multinationales;PPN092175481;72877;10;person_2009
1;Lundi;2019;M2;2017;658;Les^nouvelles frontières du digital;PPN203335252;412264;2;person_1522
1;Vendredi;2015;M2;2013;658;DSCG 5;PPN171790081;339188;7;person_359
1;Jeudi;2018;LE;2002;658;Le^merchandising;PPN068775830;31503;12;person_1624
1;Mardi;2018;M2;2016;616;Gynécologie, obstétrique;PPN194992179;404795;10;person_601
1;Jeudi;2017;M2;2008;658;Management d'équipe;PPN129731633;115310;2;person_2010
1;Mardi;2015;M2;2012;158;Sommes-nous tous racistes ?;PPN161215564;315987;6;person_412
1;Vendredi;2016;M2;2003;658;Manager le changement ou et changer le management...;PPN075241765;52019;12;person_434
1;Dimanche;2018;LE;2016;577;Écologie;PPN195451198;404268;1;person_219
1;Jeudi;2015;M1;2009;658;Mythologie des marques;PPN139617760;137610;10;person_2011
1;Lundi;2016;M2;2013;616;Dossiers transversaux;PPN175160910;352762;2;person_1765
1;Lundi;2018;M2;2012;658;La^gestion de projet;PPN162443218;325511;4;person_2012
1;Jeudi;2015;DO;2014;616;Dermatologie;PPN18089370X;351164;2;person_612
1;Vendredi;2015;L1;2013;616;Orthopédie, traumatologie;PPN168568519;331704;6;person_12
1;Samedi;2016;M2;2014;616;Psychiatrie addictologie;PPN182025780;352990;1;person_445
1;Vendredi;2017;L3;2017;420;Nouveau TOEIC ®;PPN201875810;409769;11;person_2013
1;Jeudi;2016;L3;1995;910;Les^nouvelles Baléares;PPN003724948;21855;4;person_2014
1;Vendredi;2015;M2;2014;616;Cardiologie, pathologies vasculaires;PPN180465996;352759;6;person_28
1;Dimanche;2019;M1;2011;658;Psychologie et recrutement;PPN151281327;324139;5;person_2015
1;Samedi;2018;M2;2008;658;Développement durable et entreprises;PPN129808253;279025;5;person_114
1;Samedi;2018;PU;2018;658;Principles of marketing;PPN204361265;421247;11;person_502
1;Jeudi;2018;M1;2016;658;Travailler avec les chinois;PPN191278742;410561;5;person_266
1;Lundi;2018;M2;2004;153;Introduction aux sciences cognitives;PPN081510446;349788;6;person_1311
1;Mercredi;2016;M1;2011;658;L'essentiel du diagnostic financier;PPN156726343;348454;10;person_17
1;Vendredi;2015;EC;2013;658;Le^grand livre de la création d'entreprise 2013-2014;PPN169354113;339170;1;person_2016
1;Dimanche;2015;L3;2013;658;Analyse financière et évaluation d'entreprise;PPN171348095;337209;2;person_2017
1;Jeudi;2018;L3;2013;420;TOEIC;PPN170361810;348222;3;person_2018
1;Mardi;2017;M2;2012;658;Coaching d'organisation;PPN161559387;316392;7;person_1663
1;Jeudi;2016;M1;2013;616;Urologie;PPN172394279;341192;7;person_119
1;Jeudi;2019;M1;2012;374;Le^mémoire de master;PPN158152417;311436;6;person_2019
1;Jeudi;2018;LE;2011;374;La^méthode infaillible pour réussir vos études;PPN152115854;306028;10;person_236
1;Lundi;2017;L1;2011;658;Comportements organisationnels;PPN153479701;309302;10;person_1205
1;Jeudi;2018;L2;2012;152;La^cognition gestuelle;PPN161449204;315998;10;person_2020
1;Jeudi;2018;M2;2011;658;Management de la connaissance;PPN15119002X;282679;3;person_1784
1;Dimanche;2015;LE;2012;152;La^cognition gestuelle;PPN161449204;315998;2;person_2021
1;Jeudi;2016;M2;2012;616;Neurologie;PPN164628312;325634;1;person_565
1;Mercredi;2015;L1;2010;39;Dictionnaire compact italien;PPN150266634;336399;5;person_780
1;Mercredi;2015;M2;2014;616;Gynécologie obstétrique en 1000 QROC;PPN180553283;352735;12;person_28
1;Jeudi;2016;M2;2012;616;Neurologie;PPN164628312;325634;7;person_357
1;Mardi;2018;LE;2017;658;Finance d'entreprise;PPN204329183;411738;3;person_616
1;Vendredi;2017;M2;2011;378;La^London School of Economics and Political Science, 1895-2010;PPN154796093;307578;3;person_2022
1;Jeudi;2015;L1;2004;658;Le^management stratégique de l'entreprise;PPN082019959;59605;5;person_395
1;Samedi;2016;L3;2009;658;DCG épreuve 6;PPN137055323;127604;11;person_1757
1;Samedi;2017;M1;2015;550;Géologie;PPN188089373;394819;3;person_2023
1;Samedi;2016;M2;2014;616;Gynécologie obstétrique;PPN182490858;357663;12;person_2024
1;Mardi;2019;M1;2016;658;DSCG 2;PPN195394488;413329;3;person_2025
1;Mardi;2017;M1;1996;658;Le^marketing relationnel;PPN004146506;249561;6;person_2026
1;Lundi;2015;L1;2014;616;Pédiatrie;PPN181551926;349681;5;person_1749
1;Mardi;2017;LE;2006;658;Comment réussir à travailler avec presque tout le monde;PPN11254794X;91427;4;person_384
1;Jeudi;2017;M2;2013;616;Endocrinologie, diabétologie, nutrition;PPN175161429;352769;1;person_572
1;Vendredi;2017;M2;2013;658;Marketing durable;PPN171959744;337158;7;person_304
1;Mardi;2016;M1;2005;370;Les^mutations de l'école;PPN091904323;68124;1;person_2027
1;Lundi;2018;M1;2012;658;Le^management éthique;PPN158514831;312927;10;person_2028
1;Samedi;2019;M2;2018;658;Métamorphose des managers;PPN224299026;415794;2;person_114
1;Vendredi;2019;M2;2017;910;Tourisme & transport;PPN223850225;421357;4;person_237
1;Mercredi;2018;M1;2016;658;DCG 6;PPN193751593;403214;10;person_2029
1;Lundi;2019;M2;2018;616;Gériatrie;PPN231844492;422778;6;person_2030
1;Samedi;2016;M2;2015;616;Endocrinologie, diabétologie et nutrition;PPN183609735;354874;3;person_663
1;Jeudi;2019;L3;2018;428;La^bible officielle du test TOEIC®;PPN227016149;418441;1;person_51
1;Jeudi;2016;L3;2008;658;L'organisation du travail et de l'entreprise;PPN128174315;115582;2;person_2031
1;Lundi;2018;LC;2016;658;Méthode de conduite du changement;PPN196170648;417686;11;person_594
1;Vendredi;2016;M1;2010;658;Stratégie océan bleu;PPN142940941;154582;4;person_592
1;Lundi;2018;M2;2003;155;Psychopathologie du nourrisson et du jeune enfant;PPN074139878;154107;7;person_2032
1;Lundi;2015;L1;2012;420;Interagir à l'oral;PPN164969012;332937;9;person_405
1;Mardi;2015;L2;2013;657;DCG 9;PPN170759938;339166;12;person_11
1;Mardi;2015;M1;2005;930;Aux marges des grands foyers du Néolithique;PPN087215837;93092;9;person_2033
1;Mercredi;2018;L1;2015;658;Comment développer votre activité grâce aux médias sociaux;PPN183592298;357710;2;person_289
1;Mercredi;2015;M2;2012;658;Management de projet;PPN162100418;327696;7;person_2034
1;Vendredi;2018;M1;2016;616;Rhumatologie;PPN195389646;395228;6;person_535
1;Mardi;2018;L3;2013;420;Préparer et réussir le TOEIC®;PPN17135303X;338648;12;person_354
1;Samedi;2018;L3;2014;657;DSCG 4;PPN181074001;357691;6;person_1965
1;Samedi;2016;M2;2016;616;Neurologie;PPN190685174;397620;11;person_2035
1;Mercredi;2017;LC;2011;658;Systèmes d'information et management des organisations;PPN155464906;308378;2;person_537
1;Mardi;2018;DO;2015;658;Construire les compétences individuelles et collectives;PPN187731985;401706;4;person_555
1;Mardi;2015;M2;2014;657;DCG 10;PPN181235463;357693;10;person_1269
1;Mardi;2017;M2;2011;616;Cardiologie;PPN152499083;306534;9;person_26
1;Vendredi;2016;LE;2013;657;Comptabilité publique territoriale;PPN172508355;337186;6;person_796
1;Mercredi;2015;M1;2014;618;Guide de la sage-femme;PPN18173169X;351639;6;person_1035
1;Mercredi;2015;LE;2009;658;Comprendre la finance;PPN137623828;140966;9;person_246
1;Jeudi;2015;M2;2012;658;Marketing stratégique et opérationnel;PPN160612659;314742;6;person_2036
1;Mercredi;2018;M2;1999;658;La^danse du changement;PPN048239232;11100;1;person_2037
1;Jeudi;2017;M2;2016;616;Référentiel de psychiatrie et addictologie;PPN195253280;404778;9;person_25
1;Mardi;2015;DO;2008;658;Management et gestion des compétences;PPN126611637;270819;1;person_257
1;Lundi;2019;M2;2014;658;Méthodes de recherche en management;PPN179373145;350916;5;person_964
1;Mardi;2016;M1;2001;658;e-privacy;PPN058758569;34537;3;person_1185
1;Lundi;2015;L1;2013;616;Gériatrie;PPN168277867;331754;5;person_223
1;Samedi;2015;M2;2013;5;Microsoft® Excel 2013 & VBA;PPN176615350;352187;10;person_417
1;Mardi;2017;M2;2017;616;Gynécologie-obstétrique;PPN199254966;407776;5;person_2038
1;Lundi;2019;M2;2018;658;Management du sport;PPN226053474;417685;3;person_700
1;Jeudi;2015;M1;2007;658;Branding management;PPN114453357;127036;10;person_2011
1;Jeudi;2016;M1;2008;657;Comptabilité et analyse des états financiers;PPN13021972X;127068;6;person_142
1;Jeudi;2015;L1;2012;658;Mercator;PPN16391432X;324726;3;person_2039
1;Lundi;2019;M2;2016;658;Gestion des ressources humaines;PPN194350045;402849;7;person_296
1;Lundi;2016;M2;2015;616;Médecine physique et de réadaptation;PPN188178589;360392;10;person_873
1;Vendredi;2015;M6;2014;616;ORL;PPN180557599;349614;10;person_506
1;Jeudi;2018;M1;2009;658;Le^coaching interculturel;PPN132668181;126402;5;person_1621
1;Mercredi;2019;M2;1993;658;La^certification;PPN012467073;92162;7;person_1721
1;Dimanche;2015;M6;2014;616;Pédiatrie, pédopsychiatrie, urgences pédiatriques;PPN177171480;342207;10;person_242
1;Mercredi;2016;M2;2016;616;ORL, chirurgie cervico-faciale;PPN191561487;397886;11;person_92
1;Jeudi;2019;M1;2011;658;Le^changement organisationnel dans les établissements sociaux et médico-sociaux;PPN153759194;309299;2;person_103
1;Samedi;2016;L2;2003;658;Marketing;PPN07034048X;34578;11;person_2040
1;Mardi;2015;LE;2014;659;Publicitor;PPN176301488;350822;7;person_443
1;Lundi;2019;L3;2010;610;Chimie générale-UE1;PPN145237710;265432;2;person_867
1;Mardi;2015;M2;1999;658;Le^commerce électronique;PPN045206678;7752;2;person_786
1;Vendredi;2015;PU;2007;658;Les^tableaux de bord RH;PPN118124064;268776;6;person_2041
1;Jeudi;2015;M2;2011;658;Finance;PPN150231008;281323;6;person_2042
1;Mardi;2017;M2;2010;658;La^communication d'entreprise;PPN148196721;324897;2;person_459
1;Mardi;2018;M1;2017;658;Les^nouvelles frontières du digital;PPN203335252;412264;9;person_2043
1;Jeudi;2016;M2;2013;616;Santé publique;PPN167606263;330532;12;person_873
1;Vendredi;2015;M2;2011;616;Psychiatrie, pédopsychiatrie, urgences psychiatriques;PPN157748618;311835;5;person_798
1;Lundi;2016;M1;2015;616;Pédiatrie, pédopsychiatrie;PPN183599225;355185;6;person_119
1;Mardi;2016;M1;2014;616;Hépato-gastro-entérologie et chirurgie viscérale;PPN180898566;350422;5;person_1711
1;Vendredi;2016;M2;2010;658;Analyse financière;PPN146744861;309936;9;person_287
1;Mercredi;2017;M1;2010;658;Les^outils des RH;PPN142759074;264471;5;person_42
1;Vendredi;2018;M1;2016;616;Douleur, soins palliatifs et accompagnement;PPN194961729;405906;12;person_2044
1;Mercredi;2017;M1;2015;616;Lecture critique d'article;PPN183537351;354879;2;person_119
1;Vendredi;2018;M2;2017;616;Chirurgie maxillo-faciale et stomatologie;PPN204046211;411124;2;person_2045
1;Jeudi;2015;L3;2008;657;Audit;PPN122891279;108240;6;person_2046
1;Jeudi;2019;M2;2018;658;Gestion de la relation client;PPN228954584;424320;2;person_505
1;Samedi;2015;M2;2008;658;Management et ingénierie des connaissances;PPN121821498;109200;2;person_321
1;Mardi;2017;M2;2012;910;Géopolitique des mers et des océans;PPN164807160;325850;1;person_1850
1;Lundi;2016;PU;2007;570;Mini manuel de biologie cellulaire;PPN117297623;95813;10;person_2047
1;Mercredi;2017;DO;2012;658;Gestion des ressources humaines;PPN161987389;316379;9;person_555
1;Vendredi;2016;M1;1970;153;Le^Schizo et les langues;PPN002170914;266738;5;person_444
1;Mardi;2015;L1;2012;616;Neurologie et neurochirurgie;PPN165234067;327665;5;person_2048
1;Lundi;2017;L2;2013;657;DCG 9;PPN170759938;339166;2;person_1022
1;Vendredi;2016;LE;2013;374;Rédigez efficacement vos rapports et thèses avec Word;PPN172318734;342612;12;person_221
1;Mercredi;2017;L3;2008;658;Pour un management interculturel;PPN130468916;115382;7;person_560
1;Lundi;2016;L3;2009;658;Management du sport;PPN135470013;126051;6;person_1535
1;Dimanche;2016;DO;2016;616;Orthopédie, traumatologie;PPN194992713;404787;11;person_2049
1;Vendredi;2015;M2;2005;153;Mesure de l'utilisabilité des interfaces;PPN084523174;60068;12;person_1131
1;Vendredi;2015;M2;2012;616;Santé publique, médecine légale, médecine du travail, module 1;PPN167041398;338379;7;person_783
1;Jeudi;2019;M2;2006;658;CRM, customer relationship management;PPN099002213;84604;3;person_624
1;Samedi;2015;L2;2010;616;Cardiologie;PPN140137408;139188;4;person_124
1;Samedi;2018;M2;2010;657;Normes comptables et crise financière;PPN143253832;147564;3;person_1215
1;Mardi;2015;L3;2010;657;Analyse financière;PPN146523407;268771;4;person_1340
1;Lundi;2017;M2;2013;658;Gestion des ressources humaines;PPN171192389;337183;1;person_1572
1;Jeudi;2016;L2;1993;365;Surveiller et punir;PPN002863499;248354;3;person_2050
1;Lundi;2017;L3;2005;370;Ruptures scolaires;PPN09215512X;68129;1;person_2051
1;Samedi;2015;M2;2011;376;100 CV et lettres de motivation pour tous les profils;PPN154733202;306645;1;person_1943
1;Lundi;2019;M1;2009;658;L'art de négocier avec la méthode Harvard;PPN13761683X;401123;3;person_2052
1;Lundi;2015;M2;2014;616;Neurologie;PPN180545434;349615;2;person_30
1;Samedi;2015;M1;1999;658;Marketing du sport;PPN045214158;10016;5;person_607
1;Jeudi;2017;DO;2012;658;Les^indicateurs clés de la RSE et du développement durable;PPN161263100;314751;8;person_1999
1;Lundi;2019;L1;2019;616;Gériatrie;PPN234440805;426707;5;person_26
1;Lundi;2018;M1;2017;910;Le^tourisme;PPN204444160;413297;9;person_2053
1;Mercredi;2015;M2;2006;910;Le^chemin vers l'écotourisme;PPN09860936X;74235;12;person_1780
1;Vendredi;2016;M2;2009;658;Le^travail en équipe;PPN134186575;120615;4;person_1199
1;Mardi;2019;M1;2009;512;Mathématiques;PPN130997293;113902;1;person_1502
1;Samedi;2018;M2;2005;658;La^valeur client et ses implications bancaires;PPN084722142;101869;12;person_18
1;Mercredi;2018;M1;2009;657;Comptabilité financière en IFRS;PPN133628221;126692;1;person_455
1;Mardi;2018;L3;2017;658;Start-up attitude;PPN198224966;418587;10;person_1674
1;Lundi;2015;LE;2013;658;Communication et organisation;PPN168173859;337140;7;person_519
1;Vendredi;2016;L1;2014;530;Physique tout-en-un;PPN180617052;351358;11;person_2054
1;Mercredi;2015;M6;2013;616;Santé publique;PPN167606263;330532;9;person_88
1;Vendredi;2016;M1;2012;420;Réussir le TOEIC;PPN164020918;324494;1;person_2055
1;Vendredi;2017;M1;1989;658;Peut-on gérer les motivations ?;PPN001440527;152329;2;person_2056
1;Jeudi;2016;M2;2005;158;Comportement organisationnel;PPN092772536;75135;4;person_1323
1;Mardi;2015;M1;2005;658;The^Oxford handbook of innovation;PPN088626296;309063;10;person_2057
1;Lundi;2017;LE;2011;420;Pièges de la grammaire anglaise;PPN155447270;347218;1;person_891
1;Dimanche;2017;L1;2011;658;Entreprise et développement durable;PPN150834497;279008;6;person_380
1;Mercredi;2015;L1;2013;616;Urologie, néphrologie;PPN168277018;331750;5;person_2058
1;Lundi;2015;L2;2002;910;Sur la plage;PPN061665398;32076;2;person_2059
1;Jeudi;2019;M1;2010;658;La^reconnaissance au travail;PPN145145115;265670;6;person_2060
